url,title,price_usd,price_kgs,year,mileage_km,engine,transmission,city,image_url
https://mashina.kg/details/kia-k3-69fdcda78ba09589264029,Kia K3 II,11750,1027538,2019,113413,1.6 л.,вариатор,Кант,https://im.mashina.kg/tachka/images/5/f/7/5f77c00c46df7abdf84837fbb96826da_640x480.jpg
https://mashina.kg/details/toyota-rav4-6a016a85db1ab764478529,Toyota RAV4 V (XA50),33400,2920830,2026,13,2.0 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/6/b/36b7beb1e79f19f0c831b45f09ce6621_640x480.jpg
https://mashina.kg/details/bmw-x7-69f9ff43cdd84134308434,BMW X7 I (G07) Рестайлинг,98500,8613825,2023,9000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/c/8/1c8c02bcf0e2f304fc123210a8f2136b_640x480.jpg
https://mashina.kg/details/lexus-rz-69fb55dc46e7a588935090,Lexus RZ,29300,2562285,2023,46000,,,Бишкек,https://im.mashina.kg/tachka/images/1/a/3/1a326cfbcd51ea00902560c605dc2862_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-69f077547e79d343061298,Toyota Land Cruiser 300 Series,95000,8307750,2022,60000,3.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/0/d/e/0de75b8f6fc822e282465daec6c12181_640x480.jpg
https://mashina.kg/details/subaru-forester-69ecc7e07b637605136458,Subaru Forester II Рестайлинг,9000,787050,2008,290000,2.0 л.,автомат,Кант,https://im.mashina.kg/tachka/images/1/1/d/11dc04199fcfd8bb7cdeefe320c41f72_640x480.jpg
https://mashina.kg/details/lexus-lx-69fc8220dc2fe465010619,Lexus LX III Рестайлинг 2,90000,7870500,2020,95000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/1/5/91527240db006dfaebbdab272e9df21e_640x480.jpg
https://mashina.kg/details/mercedesbenz-sklass-68e26b7c2c51d646469737,Mercedes-Benz S-Класс V (W221) Рестайлинг,22000,1923900,2011,110000,4.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/6/e/76eb573eec7d8fec4928b7302329f9d9_640x480.jpg
https://mashina.kg/details/cadillac-escalade-69d613a3986e2088226754,Cadillac Escalade IV,55000,4809750,2019,126000,6.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/5/2/552c966cb222217652a538ed6640042f_640x480.jpg
https://mashina.kg/details/toyota-avalon-69f1d0fca5d42420690798,Toyota Avalon V,24500,2142525,2019,86500,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/a/d/4/ad441e7555a179c1bdcedbdad67747de_640x480.jpg
https://mashina.kg/details/bmw-7-serii-69d3b6186eb7e527217549,BMW 7 серии VI (G11/G12) Рестайлинг,44500,3891525,2020,55000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/f/8/af8f3bbb351bea72d98ec0457db8645d_640x480.jpg
https://mashina.kg/details/lexus-gx-6a03f8d3fbdd8588bfd7093a,Продажа Lexus GX I 2005,19500,1705275,2005,250000,4.7 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10030777/cc51e8a62c09828227fbe55c52216f34_medium.webp
https://mashina.kg/details/bmw-ix1-69e9c769e8c9a581664158,BMW iX1,27500,2404875,2025,118,,,Бишкек,https://im.mashina.kg/tachka/images/d/a/f/dafda473b5f7b6e95db6a6725f7f8ccd_640x480.jpg
https://mashina.kg/details/bmw-x5-6a042a193c1971fe108c52ef,Продажа BMW X5 IV (G05/G18) 2021,48400,4232580,2021,71000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031047/0b352812f7f55353b5b815b82694511f_medium.webp
https://mashina.kg/details/chevrolet-malibu-69f1c8e756394618264082,Chevrolet Malibu IX,10000,874500,2018,155000,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/c/0/9c037a5337d6cdbf1c98ef01d4d2868b_640x480.jpg
https://mashina.kg/details/kia-rio-6991bac870c4c697085955,Kia Rio IV,15000,1311750,2018,80000,1.4 л.,механика,Бишкек,https://im.mashina.kg/tachka/images/9/2/d/92d342d6437f5dddf8a8bf1f498da95f_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-69fe00dca1879017988312,Hyundai Santa Fe IV,17200,1504140,2020,156000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/e/0/1e0b6866bc89c474dbccc9de36809fa1_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a000a1e9453e447111519,BMW 5 серии VII (G30/G31),21700,1897665,2019,140000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/4561518/a34395533cfe568cbafd5be40f16143a_medium.webp
https://mashina.kg/details/kia-k7-69fdfe7116d4b224478435,Kia K7 YG (II) Рестайлинг,17500,1530375,2020,98000,2.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/b/8/bb8ea0a2aa5989c8835e0d4c24e8e2b5_640x480.jpg
https://mashina.kg/details/toyota-highlander-6918537389811830208886,Toyota Highlander III (U50) Рестайлинг,26500,2317425,2019,84000,3.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/9/c/c9c2988d07a3702b0ef4ea71dcb13d3a_640x480.jpg
https://mashina.kg/details/hyundai-sonata-6a06bf4889fc17dc6cfab526,Продажа Hyundai Sonata VIII (DN8) 2021,13500,1180575,2021,212465,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033561/97f77fbc1decb4056c8a917b667a647d_medium.webp
https://mashina.kg/details/kia-k3-69ef87bb8dcd9974829045,Kia K3 II,12300,1075635,2019,123000,1.6 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/4544928/b1e0d685817e3023f45cf4131869e272_medium.webp
https://mashina.kg/details/changan-eado-plus-6a068ccedee37e18d0470179,Продажа Changan Eado Plus 2026,10700,935715,2026,5,1.4 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033381/15d7f42831e62a0a15dc9fe6526e2365_medium.webp
https://mashina.kg/details/subaru-outback-69e90f4a12109262138487,Subaru Outback VI,18200,1591590,2019,138403,2.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/0/c/c/0cc0cf8fcd128d4b900a916b63eb4d84_640x480.jpg
https://mashina.kg/details/land-rover-range-rover-699bed86bef68429399154,Land Rover Range Rover IV,38500,3366825,2016,170000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/1/c/e1c99692a5729780a54d6ee583358454_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fcba701c579139099604,BMW 5 серии VII (G30/G31) Рестайлинг,33000,2885850,2020,81400,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/c/8/dc8a46402996abf77224a390a627168d_640x480.jpg
https://mashina.kg/details/hyundai-grandeur-6a033f23be4d064379920dbf,Продажа Hyundai Grandeur VI Рестайлинг 2022,15000,1311750,2022,267000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-12/10030326/48e1e3e5e93cc2e1ad5ac6048a4f74bb_medium.webp
https://mashina.kg/details/bmw-5-serii-6a05c4a57b2a5a854a2b35dd,Продажа BMW 5 серии VII (G30/G31) Рестайлинг 2021,38500,3366825,2021,29000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032758/b8fb4904b262c37ee1e2d4b3e03cf78f_medium.webp
https://mashina.kg/details/lexus-rx-69ff363885623990547914,Lexus RX IV Рестайлинг,42500,3716625,2021,103260,3.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/2/9/4/294c116afb4aaa6424567d0dd341eb68_640x480.jpg
https://mashina.kg/details/bmw-x7-69cccc16c8606715199570,BMW X7 I (G07),52500,4591125,2019,181000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/2/0/320c7efdcd338c7fa443c5653df655c1_640x480.jpg
https://mashina.kg/details/lexus-lx-6a05e8741f896f7d9fc344a2,Продажа Lexus LX IV 2026,190000,16615500,2026,15,3.5 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032952/298facde032f7224812895855cd7b937_medium.webp
https://mashina.kg/details/bmw-x5-6a05e59f174270c68daa3769,Продажа BMW X5 III (F15) 2017,24800,2168760,2017,230000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032939/3e1a45d15d2879ecd89113da1210f938_medium.webp
https://mashina.kg/details/chevrolet-malibu-69d68daedf3b6580165497,Chevrolet Malibu IX Рестайлинг,9034,790000,2019,134000,1.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/8/e/6/8e6cedb93afa3b1c0a918e29a4cd043d_640x480.jpg
https://mashina.kg/details/toyota-corolla-6a05d97a496ac71b8b51358c,"Продажа Toyota Corolla XI (E160, E170, E180) Рестайлинг 1 2015",9500,830775,2015,139400,1.8 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032862/e53b5b07e646aa62916887c874f6c67a_medium.webp
https://mashina.kg/details/kia-morning-6a0467bbafe617a32e699a74,Продажа Kia Morning III 2019,7800,682110,2019,114000,1.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031404/ead205614377e59eb801965556b744b3_medium.webp
https://mashina.kg/details/changan-cs55plus-6a05c491ce6ec3b886ffdf4e,Продажа Changan CS55PLUS I Рестайлинг 2025,12200,1066890,2025,21500,1.5 л.,робот,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032757/9cf738e38f7302637226060441fcf1a1_medium.webp
https://mashina.kg/details/toyota-camry-6a05c3ae356bd97185e737dc,Продажа Toyota Camry VIII (XV70) 2018,22000,1923900,2018,155000,2.5 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032750/ba57ae4fc68a137ddbf4aec025354632_medium.webp
https://mashina.kg/details/kia-stinger-6a037a45e5c0c39cbd2e7a4f,Продажа Kia Stinger I 2018,17300,1512885,2018,167,3.3 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10030572/1e6ed9f4e202b3ad21f212cf86f23374_medium.webp
https://mashina.kg/details/bmw-5-serii-6a05654b981143e4d2b6c4a7,Продажа BMW 5 серии VII (G30/G31) 2020,25500,2229975,2020,172000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032330/6eb1e825ceae4828fcb87f8de3d77d80_medium.webp
https://mashina.kg/details/mercedesbenz-sklass-69bd3a7c91e4d529475002,Mercedes-Benz S-Класс V (W221) Рестайлинг,13500,1180575,2011,176902,5.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/4/8/d48ee309091fa8d88a879b499b6ec838_640x480.jpg
https://mashina.kg/details/toyota-land-cruiser-prado-6a0469aad78ee458712e59cb,Продажа Toyota Land Cruiser Prado 120 Series 2008,25000,2186250,2008,300000,4.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031416/a6807d8e1f0d7ce46cd7587355d81352_medium.webp
https://mashina.kg/details/lexus-ls-69fdce7f6c748714602822,Lexus LS III Рестайлинг,10800,944460,2004,293000,4.3 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/d/7/bd7afce9222b410cdf1483a2f43ffb24_640x480.jpg
https://mashina.kg/details/ssangyong-tivoli-6a00b2642d41c658318565,SsangYong Tivoli I Рестайлинг,11500,1005675,2019,147500,1.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/6/9/d699757403edeec801f65e1be5bd7463_640x480.jpg
https://mashina.kg/details/kia-morning-69d3adac7f95c021692677,Kia Morning III,8999,786963,2019,74000,1.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/0/3/803d0c4995653756e4eebc9c903e644e_640x480.jpg
https://mashina.kg/details/lexus-es-69d0a19b96c43327036819,Lexus ES VI Рестайлинг,24000,2098800,2017,214000,2.5 л.,вариатор,Ош,https://im.mashina.kg/tachka/images/5/5/2/552ff804ddd99540be1019b242217239_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a042201046ab73b2520bb6d,Продажа BMW 5 серии VII (G30/G31) Рестайлинг 2021,33500,2929575,2021,82000,2.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031002/d6feb5deaf1b8dfa56f0f4a86594e5d4_medium.webp
https://mashina.kg/details/lexus-rx-6a035642b854daf7b0b3735e,Продажа Lexus RX II 2004,11900,1040655,2004,200000,3.0 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-12/10030412/623ada182cdc854338ca8f5b8c9ad1ff_medium.webp
https://mashina.kg/details/mercedes-benz-s-klass-amg-68b59a75b3ccc943949527,Mercedes-Benz S-Класс AMG I (W220) Рестайлинг,25555,2234785,2004,211000,5.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/e/0/be0912a7f97f4fd666b012d07537f5df_640x480.jpg
https://mashina.kg/details/bmw-x5-69ff818b46284395829389,BMW X5 IV (G05/G18) Рестайлинг,104000,9094800,2023,49000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/b/2/db2d5781f8c0e860bf0740f636055693_640x480.jpg
https://mashina.kg/details/toyota-tundra-6988701fe1600246963764,Toyota Tundra II Рестайлинг,45000,3935250,2018,177000,5.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/1/9/2194bbfb24bb1208a54ea4e9b9ea9086_640x480.jpg
https://mashina.kg/details/bmw-x5-69fb7429d1100731002254,BMW X5 IV (G05/G18),63500,5553075,2020,72000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/b/4/db4f6b40751874e9cfe37acc5a4e2bda_640x480.jpg
https://mashina.kg/details/bmw-5-serii-69fcad4449b00250084707,BMW 5 серии VII (G30/G31) Рестайлинг,37000,3235650,2021,50000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/1/f/11fe3c554a997f09dfa13bdcd7c8b33f_640x480.jpg
https://mashina.kg/details/subaru-outback-69d228174b464449970291,Subaru Outback VI,19800,1731510,2020,105000,2.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/0/3/2/032d050394876adbdd18c7743753b2d0_640x480.jpg
https://mashina.kg/details/bmw-x7-69e21501682b3374043910,BMW X7 I (G07),83000,7258350,2022,18300,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/1/7/117a8e96c0f30db11c2c24f5d7ad7d68_640x480.jpg
https://mashina.kg/details/bmw-5-serii-6a008277d69b0772424815,BMW 5 серии VII (G30/G31) Рестайлинг,33500,2929575,2020,140000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/c/3/c/c3c119781d954912a98b01b865feecc2_640x480.jpg
https://mashina.kg/details/byd-song-plus-69d1fa11dfa92211627514,BYD Song Plus I Рестайлинг,17700,1547865,2024,40000,,,Бишкек,https://im.mashina.kg/tachka/images/7/4/4/7441a4eba3c58089d8e516f66cc2563d_640x480.jpg
https://mashina.kg/details/weltmeister-w6-69eba747389fe220747486,Weltmeister W6,13000,1136850,2021,31000,,,Бишкек,https://im.mashina.kg/tachka/images/d/0/8/d0802033958025956e08a6ab0b0eb724_640x480.jpg
https://mashina.kg/details/kia-sorento-69fb3b79a76a7008091676,Kia Sorento III Prime Рестайлинг,18500,1617825,2019,195000,2.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/f/8/9/f89f1aa4d0985b491d4826fdf1f1b38b_640x480.jpg
https://mashina.kg/details/bmw-x7-6a0046708e18a617555898,BMW X7 I (G07),51800,4529910,2020,104000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/0/3/4034ffe65806b60b2084c8b9fadd889b_640x480.jpg
https://mashina.kg/details/hyundai-genesis-69e08de01cf8a166762231,Genesis G70 I,13500,1180575,2019,109350,2.0 л.,автомат,Кызыл-Кия,https://im.mashina.kg/tachka/images/e/2/5/e2518b4712a5929d88f3471038c46bb9_640x480.jpg
https://mashina.kg/details/volvo-xc90-69f880c806d4a365184276,Volvo XC90 II,27000,2361150,2018,230000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/9/8/b/98b944489f46410815b0c785d2fa4a23_640x480.jpg
https://mashina.kg/details/bmw-x5-69ff069486b1e845813662,BMW X5 IV (G05/G18),47000,4110150,2018,185000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/a/7/2a701db5cabd36797e75612f3f882e66_640x480.jpg
https://mashina.kg/details/kia-k3-69e7b4f09f431130615924,Kia K3 II,13700,1198065,2019,112500,1.6 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/2/2/322492a0f0dd4dec0106ad1c05c55405_640x480.jpg
https://mashina.kg/details/toyota-4runner-69ff397c00831026255120,Toyota 4Runner V Рестайлинг,30500,2667225,2019,140012,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/e/6/ee6fa0c3f91174e1321b1fd45e0f8e8d_640x480.jpg
https://mashina.kg/details/mercedesbenz-cla-6a0045e27509d957930771,"Mercedes-Benz CLA II (C118, X118) Рестайлинг",40000,3498000,2024,33000,2.0 л.,робот,Бишкек,https://im.mashina.kg/tachka/images/e/e/b/eebeae2c6ee607dd31edaca5cd8fdb45_640x480.jpg
https://mashina.kg/details/bmw-x5-69f4601c99251694724890,BMW X5 IV (G05/G18),49500,4328775,2022,145000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/d/a/5/da5febeb6839f525355fefcc8283cae5_640x480.jpg
https://mashina.kg/details/lexus-nx-69b3e4ea2af2f031206997,Lexus NX I Рестайлинг,20500,1792725,2020,123919,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/c/2/2c2e8fd674868f91b0322bd3557829eb_640x480.jpg
https://mashina.kg/details/mercedesbenz-eklass-amg-6a00325dc0d57859627403,"Mercedes-Benz E-Класс AMG III (W211, S211) Рестайлинг",18600,1626570,2008,230000,5.4 л.,автомат,Токмок,https://im.mashina.kg/tachka/images/f/d/f/fdfa065a5caf9833b5021a993a78cba4_640x480.jpg
https://mashina.kg/details/kia-carnival-69fae5c31669c169844761,Kia Carnival IV Рестайлинг,34200,2990790,2024,99000,1.6 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/e/7/5/e759267e70f0bb2d962b60fec2880852_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69dbf5874619e008208276,Hyundai Sonata VIII (DN8),14000,1224300,2019,149000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/1/2/212bc42c805873c426e5ff78ab6f55f1_640x480.jpg
https://mashina.kg/details/bmw-4-serii-687fc964b8b50549088788,BMW 4 серии F32/F33/F36 Рестайлинг,22000,1923900,2019,91000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/e/f/3ef0e1348a016158cdfbec779a7a44ea_640x480.jpg
https://mashina.kg/details/byd-yuan-up-69ec505c8c7b2606473714,BYD Yuan Up,13000,1136850,2024,15000,,,Бишкек,https://im.mashina.kg/tachka/images/e/5/3/e53f84e2c4d09f612d159ae7e9d7044f_640x480.jpg
https://mashina.kg/details/byd-yuan-plus-69ee0ab608d89046745527,BYD Yuan Plus,14900,1303005,2023,38500,,,Бишкек,https://im.mashina.kg/tachka/images/2/3/1/2319c12a50fc6d16260cf6bbfecafa7e_640x480.jpg
https://mashina.kg/details/kia-k5-6a001228412e6125734882,Kia K5 II,11300,988185,2020,350000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/e/3/be351bf84b8b6e5179584ab90f653238_640x480.jpg
https://mashina.kg/details/tesla-model-3-69d761070b3ed714321824,Tesla Model 3 I,15999,1399113,2023,30000,,,Бишкек,https://im.mashina.kg/tachka/images/4/a/9/4a9077786fa9000d94e38f7480583189_640x480.jpg
https://mashina.kg/details/mercedesbenz-gls-69e786a41218f775748795,Mercedes-Benz GLS I (X166),37000,3235650,2017,98000,4.7 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/4507034/e457139ddd807f6483cd9ebd365f1ce5_medium.webp
https://mashina.kg/details/mercedesbenz-gklass-amg-69e8c3fcdb47d831854805,Mercedes-Benz G-Класс AMG II (W463),138000,12068100,2020,20407,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/f/a/7fa6c10e83979b8a1600df6e5771ef52_640x480.jpg
https://mashina.kg/details/kia-sportage-69fca53d3cafa936997599,Kia Sportage IV Рестайлинг,18990,1660676,2020,133000,2.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/5/e/8/5e860963db3a10800ebad459141cf659_640x480.jpg
https://mashina.kg/details/toyota-rav4-69e1d09e65236282527708,Toyota RAV4 IV (XA40) Рестайлинг,21500,1880175,2018,88000,2.5 л.,вариатор,Ош,https://im.mashina.kg/tachka/images/3/2/0/320c2b8c0c5926fbe0c782fbaa5020e8_640x480.jpg
https://mashina.kg/details/toyota-rav4-69cde79f489ff710057814,Toyota RAV4 V (XA50),20900,1827705,2019,200000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/6/2/6/6263a9d385fe4bb07a82bde81fd4239f_640x480.jpg
https://mashina.kg/details/toyota-camry-68a580b414941655938264,Toyota Camry VII (XV50) Рестайлинг,12900,1128105,2016,240000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/8/2/a/82a37278cad6eb6969fd889f853b3111_640x480.jpg
https://mashina.kg/details/hyundai-santa-fe-6a06b0fdd794f2694b09184e,Продажа Hyundai Santa Fe III Рестайлинг 2018,11700,1023165,2018,150000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033491/db875842b3537ba5fd52c053e357b089_medium.webp
https://mashina.kg/details/subaru-ascent-6a05deaf982050441a0bd152,Продажа Subaru Ascent I 2018,19500,1705275,2018,130000,2.4 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-14/10032895/0db3a6e575845ec61b5870e4ed188f6e_medium.webp
https://mashina.kg/details/toyota-4runner-6948355e2809d944420592,Toyota 4Runner V Рестайлинг,47500,4153875,2023,33500,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/b/b/6/bb634fe3e068d6e00ef02b9bf861339c_640x480.jpg
https://mashina.kg/details/chevrolet-tahoe-69fcc308f21f5754632409,Chevrolet Tahoe V,62500,5465625,2022,15000,6.2 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/b/1/1b11263d05cbe8f1fb132c766be7f824_640x480.jpg
https://mashina.kg/details/hyundai-sonata-69e71ccf9d561486234116,Hyundai Sonata VII (LF) Рестайлинг,10700,935715,2019,255000,2.0 л.,автомат,Ош,https://im.mashina.kg/tachka/images/e/f/e/efe3b62d9ca2fddb65313c06bff89774_640x480.jpg
https://mashina.kg/details/subaru-ascent-6a0382297fd731dd436449a4,Продажа Subaru Ascent I 2020,21000,1836450,2020,135000,2.4 л.,вариатор,Бишкек,/static/svg/empty.svg
https://mashina.kg/details/honda-stepwgn-6a0427258971dc17f0f4bf2c,Продажа Honda Stepwgn II Рестайлинг 2003,10000,874500,2003,180000,2.4 л.,автомат,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-13/10031031/1112c24766392d8eea5c7f3e8edb0ac7_medium.webp
https://mashina.kg/details/daewoo-nexia-6a023228db3ed033953895,Daewoo Nexia I Рестайлинг,2058,180000,2010,333334,1.6 л.,механика,Манас (Джалал-Абад),https://im.mashina.kg/tachka/images/4/4/a/44a2810a90c4db60019ede6e7c7f10e3_640x480.jpg
https://mashina.kg/details/toyota-camry-69e48c7483d0b010952530,Toyota Camry VIII (XV70),14900,1303005,2018,380000,2.5 л.,автомат,Ош,https://im.mashina.kg/tachka/images/8/a/3/8a3eb072ccfe8a52a47f2ab7124c301c_640x480.jpg
https://mashina.kg/details/honda-stream-69fb725f0cdf9282775022,Honda Stream I Рестайлинг,5946,520000,2004,300000,1.7 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/3/a/8/3a8fe68c75691423949f67efe31f1077_640x480.jpg
https://mashina.kg/details/land-rover-range-rover-6a01f18aaa5d5857686571,Land Rover Range Rover V,128000,11193600,2022,120000,4.4 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/a/c/8/ac83299e3565a4ec0cd9b29647bae0a7_640x480.jpg
https://mashina.kg/details/toyota-avensis-69ea2c39b2648637497381,Toyota Avensis III,10200,891990,2009,188000,2.0 л.,вариатор,Ош,https://im.mashina.kg/tachka/images/2/c/0/2c0ae9c2f3960042cbf886bf5e334891_640x480.jpg
https://mashina.kg/details/gac-aion-s-plus-69cbc32e33865889595072,GAC Aion S Plus,12500,1093125,2022,36000,,,Бишкек,https://im.mashina.kg/tachka/images/2/6/5/265b29de9f879b4552e15826462441de_640x480.jpg
https://mashina.kg/details/daewoo-matiz-6a007c0d18202699960428,Daewoo Matiz I Рестайлинг,1944,170000,2002,257000,0.8 л.,механика,Ош,https://im.mashina.kg/tachka/images/d/4/1/d41837f55b11f73458a103661c0197f1_640x480.jpg
https://mashina.kg/details/lexus-es-6a01c45fabba8025191033,Lexus ES VII Рестайлинг,42500,3716625,2023,50000,2.5 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/3/2/3/32346e23233a8e6e5cd3f0f3e6675252_640x480.jpg
https://mashina.kg/details/kia-morning-6a01c32e097bc480878228,Kia Morning III,7700,673365,2018,106579,1.0 л.,автомат,с. Булан-Соготту,https://im.mashina.kg/tachka/images/6/8/b/68b98fefdb1b11b878f70516e5e4d1f8_640x480.jpg
https://mashina.kg/details/bmw-x5-6a01693e77eb6923617773,BMW X5 IV (G05/G18),35000,3060750,2019,50000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/1/6/7/1670bc8341a3dc34bf8318816134ffe3_640x480.jpg
https://mashina.kg/details/bmw-x5-69e4a569a3140757846041,BMW X5 IV (G05/G18),39500,3454275,2019,129000,3.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/7/f/d/7fd1faf0ec8caeb847e2d657662da13e_640x480.jpg
https://mashina.kg/details/toyota-camry-69f75edca2e20518657316,Toyota Camry VIII (XV70) Рестайлинг,20800,1818960,2020,78000,2.5 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/4/b/b/4bba550b7143f58bcaaeb7b0eb3e9284_640x480.jpg
https://mashina.kg/details/lixiang-one-6a06edb6eb9a1ad8c18bfcc6,Продажа LiXiang One 2020,21500,1880175,2020,66400,1.2 л.,вариатор,Бишкек,https://storage.mashina.kg/catalog/images/2026-05-15/10033848/7415505d0d2a6d668bb9d23890cdb54a_medium.webp
https://mashina.kg/details/mercedesbenz-sklass-69f0c5a28901f013749493,Mercedes-Benz S-Класс VII (W223),73000,6383850,2021,94000,4.0 л.,автомат,Бишкек,https://im.mashina.kg/tachka/images/2/f/4/2f40af812ae2dd97ffe3baf42522c0e0_640x480.jpg
https://mashina.kg/details/chevrolet-spark-69fb153a8cb62859265457,Chevrolet Spark IV,8000,699600,2020,80000,1.4 л.,вариатор,Бишкек,https://im.mashina.kg/tachka/images/b/f/f/bff7448aab87ef5fcf079d7378661eb4_640x480.jpg
https://mashina.kg/details/geely-galaxy-m9-69ce1ac8a73c0873176372,Geely Galaxy M9,33000,2885850,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/f/8/6/f8600776fec5d1e3d0fd007344a45075_640x480.jpg
https://mashina.kg/details/aito-m5-69d722f9b5c5b554356815,Aito M5,35000,3060750,2026,10,1.5 л.,автомат,Китай,https://im.mashina.kg/tachka/images/a/6/6/a665614d27fa0cb52d9f135f971b1bf2_640x480.jpg
